ID;type;length;Replicate;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F1415;F1617;F18
TU3688;transcript;1347;3;0;0.5;3;2;0;3;36;25;4.5;9.5;3;5.5;9;6;2.5;0
TU3689;transcript;788;3;0;0;3;0;0;1;3.5;0.5;8.5;10;5.5;1.5;4.5;2.5;0;0
TU369;transcript;4199;3;0;0;19;11;18;19;148.5;60;31;50;44;19;18;9;6;5
TU3690;transcript;1207;3;0;0;6;3;24;65;545.5;285.5;72;90;96.5;82;78.5;35.5;21;6
TU3691;transcript;1893;3;0;0;6;0;0;6;41;25;8;12;7;10;6;5;0;1
TU3692;transcript;162;3;0;0;1;0;0;2;4;0;0;3;1;0;2;0;1;0
TU3693;transcript;253;3;0;0;2;2;0;1;0;3;2;10;2;2;1;0;0;0
TU3694;transcript;1352;3;0;0;2;0;0;1;32;21;2;5;7;6;2;0;0;0
TU3695;transcript;86;3;0;0;0;1;0;0;2.5;3;1;0;0.5;0.5;0;0;0;0
TU3696;transcript;395;3;1;0;0;0;0;0;6.5;6;2;1;0.5;0.5;0;0;0;0
TU3697;transcript;110;3;0;0;0;0;0;0;2;3;4;0;2;0;0;0;0;0
TU3698;transcript;1881;3;0;0;14.11;2;10.33;14;83;56;14;30;26;13;10;11;2;0
TU3699;transcript;1590;3;4;0;4;0;5;5.33;89;61;12;28;25;17;18;8;0;0
TU37;transcript;4383;3;0;0;21;3.25;1.5;4;31;25;13;31;45;6;12;8;0;1
TU370;transcript;384;3;0;0;3;0;0;1;0;0;3;4;1;4;1;0;0;0
TU3700;transcript;773;3;0;0;6;0;0;0;10;1;6;4;4;4;0;0;0;0
TU3701;transcript;2912;3;0;2;17;0;0;18;83.5;49;15;40;26;20;22;25;2;0
TU3702;transcript;1551;3;0;0.5;7;0;1;4;17;10;1;6;6;17;13;0;0;0
TU3703;transcript;1270;3;0;2;3;2;4;8;153;83;12;16;30;25;25;20;2;1
TU3704;transcript;102;3;0;0;2;0;4;2;25;8;0;6;10;4;8;1;0;0
TU3705;transcript;320;3;0;0;0;0;0;4;21;23;14;6;29;10;6;8;0;0
TU3706;transcript;1185;3;0;0;3;1.83;6;9;123;79;33;18;27.5;22.5;23;18;2;0
TU3707;transcript;432;3;0;0;1;0.5;4;28;92.5;76;31;14;34;19;11;2;0;0
TU3708;transcript;812;3;0;0;8;4;2;6;24.5;15;2;8;7.5;4.5;8;7;0;0
TU3709;transcript;2726;3;0;2;6.5;1;1.5;3;24;9;11;31;15;7;13;6;0;0
TU371;transcript;1665;3;0;0;6;0;1;6;62;38;6;10;15;31;18;7;2.5;0
TU3710;transcript;149;3;0;0;1.5;0;0.5;0;3;0.5;0;0;0.5;0;1;0.5;0;0
TU3711;transcript;1942;3;0;2;8;4;6;37.5;251.5;131.5;32;55;45;26.5;38.5;16.5;11;4
TU3712;transcript;566;3;0;0;3;2;1;9;80;63;10;8;12;4;2;2;0;0
TU3713;transcript;1039;3;0;0;0;0;0;8.5;17.5;12;6;7;12.5;9.5;9.5;5;4;0
TU3714;transcript;1075;3;0;0;8.5;1;0;7;77;37;14;9.5;16;19;18;5;1;2
TU3715;transcript;565;3;0;0;0;0;0;1;4;2;0;8.5;1.5;3.5;3;1;0;0
TU3716;transcript;744;3;0;0;9;0;0.5;2;13;9.5;0;5.5;5.5;8;1;0;0;2
TU3717;transcript;1875;3;0;0;6;2;1;5;47;15.5;10;18.5;15;1.5;13;5;1;0
TU3718;transcript;941;3;0;0;8;1;6;15.5;71;25;8;11;9;3;10;1;0;0
TU3719;transcript;102;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
TU372;transcript;3007;3;0;0;8;6;11;12;86;61;12;21;25;29;16;19;0;0
TU3720;transcript;216;3;0;0;0;0;1;2;8;6;1;3;6;3;2;1;0;0
TU373;transcript;102;3;0;0;4;0;0;0;0;0;2;0;1;1;3;0;0;0
TU374;transcript;2432;3;0;0;8;4.5;10;24.5;311;245.5;41.5;59;42.5;43.5;41;21.5;12.5;0
TU375;transcript;102;3;0;0;0;0;0;2;5;5;0;1;0;1;0;0;0;0
TU376;transcript;1188;3;0;0;1;1;3;11;45;18;16;21;23;5;7;4;0;2
TU377;transcript;2286;3;0;0;11;7.5;11;81.5;653;278;73.5;131;111.5;65.5;76;39.5;53.5;6
TU378;transcript;349;3;0;0;2;3;0;0;2;3;1;11;2;3;0;1;0;0
TU379;transcript;1181;3;0;0;5;1;5;25;62.5;23;23.5;25;37.5;24;20;15;8;0
TU38;transcript;89;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
TU380;transcript;244;3;0;0;0;0;0;2.5;44;15;5.5;3;5.5;3;3.5;0.5;0;0
TU381;transcript;261;3;0;0;4;0;0;0.5;21.5;10;1;3;3;7;3.5;2.5;2;0
TU382;transcript;102;3;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0
TU383;transcript;338;3;0;0;0;0;2;0;6;2;1;1;2;0;0;2;0;0
TU384;transcript;1919;3;0;0;5;2;6;8;93;54;26;38;59;30;41;40;0;1
TU385;transcript;175;3;0;0;0;0.5;1;0;3.5;3.5;0;7;0;0;0;0;0;0
TU386;transcript;2415;3;0;0;5;3;9;16;119.5;91.5;18;32;31;30;15;14;2;4
TU387;transcript;117;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
TU388;transcript;10177;3;1;0;35;4;5;20;109;64;27;94;46;31;50;19;2;0
TU389;transcript;543;3;0;0;0;1;0;0;9;2;1;3;3;0;2;2;0;0
TU39;transcript;1521;3;0;0;2;0;0;0;2;1;4;12;6;2;0;0;0;0
TU390;transcript;808;3;0;0;2;1;0;4;4;1;4;11;4;1;2;0;0;2
TU391;transcript;349;3;0;0;3;0;0;0;2;3;0;4;7;0;0;0;0;0
TU392;transcript;370;3;0;0;1;0;2;0;16;5;2;5;1;2;5;4;2;0
TU393;transcript;3261;3;0;0;16;7;4;26;134;88;24;50;34;29;35;5;3;2
TU394;transcript;146;3;0;0;0;0;0;0;0;6;4;2;0;0;0;1;0;0
TU395;transcript;102;3;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0
TU396;transcript;107;3;0;0;1;0;0;4;6;2;16;7;2;1;2;0;0;0
TU397;transcript;353;3;0;0;0;0;0;2;5;9;0;0;6;0;10;0;0;0
TU398;transcript;457;3;0;0;4;3;12;7;51;34;6;11;15;6;1;4;2;0
TU399;transcript;1868;3;0;1;4;4.5;13;47;283.33;136.5;41;71;60;58.5;55.5;40;4;2
TU4;transcript;619;3;0;0;1.5;1;2;0;27;6;6;6;9;7;2;0;0;0
TU40;transcript;53;3;0;0;0;0;0;0;0;0;1;1;2;2;2;1;0;0
TU400;transcript;359;3;0;0;0;0;1;0;1;5;3;2;0;0;0;0;0;0
TU401;transcript;2163;3;0;0.2;47.18;7.46;5.92;13.86;64.99;34.99;15.03;32.66;27.04;10.75;12.57;11.04;2.1;0
TU402;transcript;878;3;0.08;0;23.04;6.07;0.39;1.6;10.98;7.09;18;27.59;9.68;10.69;4.67;0.39;0.11;0
TU403;transcript;1905;3;0;0;9;1;0;28;123;74;61;28;35;30;18;29;0;0
TU404;transcript;214;3;0;0;0;1;1;0;8;4;2;6;0;0;3;1;0;0
TU405;transcript;1039;3;0;0;5;2;0;10;41;36;6;8;17;7;6;4;0;0
TU406;transcript;2361;3;0;1;3;0;6;7;64;65;8;18;23;27;28;3;0;2
TU407;transcript;887;3;0;0;3;0;0;5.5;10.17;17;2;14;7;0;7;3;4;2
TU408;transcript;209;3;0;0;0.11;0;0.33;0;2;0;0;1;1;0;0;0;0;0
TU409;transcript;320;3;0;0;0;0;0;4;10;10;1;4;4;2;2;0;0;0
TU41;transcript;102;3;0;0;0;0;4;0;10;4;4;2;2;1;1.5;2;2;0
TU410;transcript;181;3;0;0;0;0;0;0;4;2;1;3;0;0;1;0;0;0
TU411;transcript;85;3;0;0;0;0;0;0;0;1;1;3;1;0;0;0;0;0
TU412;transcript;533;3;0;0;1;2;0;0;12;2;0;6;11;0;0;3;0;0
TU413;transcript;102;3;0;0;2;1;1;0;4;2;0;0;0;4;0;0;0;1
TU414;transcript;315;3;0;0;1;0;1;0;5;9;0;6;0;2;2;3;0;0
TU415;transcript;225;3;0;2;0;0;1;5;95;71;15;10;7;2;1;0;0;0
TU416;transcript;102;3;0;0;0;0;0;1;10;4;0;0;0;0;2;2;0;0
TU417;transcript;102;3;0;0;1;0;0;0;1;0;0;3;0;0;0;0;0;0
TU418;transcript;670;3;0;0;2;0;0;2;6;2;4;4;2;3;2;1;1;0
TU419;transcript;149;3;0;0;0;0;0;0;14;0;0;2;4;0;0;1;0;0
TU42;transcript;102;3;0;0;1;0;0;0;0;2;2;3;0;0;0;0;0;0
TU420;transcript;137;3;0;0;1;0;0;0;3.5;4;2;1;2;6.5;0;0.5;0;0
TU421;transcript;176;3;0;0;0;0;0;0;8;6;2;2;0;1;1;0;0;0
TU422;transcript;1604;3;0;1;7;0;3;6;56.5;45;23;25;20;9.5;17;13.5;5;2
TU423;transcript;101;3;0;0;0;0;0;2;3;2;2;1;0;2;2;0;0;0
TU424;transcript;1488;3;0;0;5;2;6;25;168;88;22.5;26;24;30;27.5;15;6;0
TU425;transcript;922;3;0;0;13;4;9;8;33;15;3;18;15;5;15;1;0;0
TU426;transcript;335;3;0;0;1;0;0;2.5;4;10;3.5;0;6;0;4.5;0;0.5;0
TU427;transcript;1175;3;0;0;9;2;0;9.5;36;25.5;10;6;4;6;7;0;0.5;0
TU428;transcript;1893;3;0;1;8;4;9;12;85;46;1;14;20;31;9;11;2;0
TU429;transcript;1887;3;0;0;5;4.5;1;12;51;32;23;18;19;19;14;10;6;0
TU43;transcript;112;3;0;0;0;0;0;0;5;2;2;0;0;0;0;0;0;0
TU430;transcript;1725;3;3;12;623;959.25;5316;7194;1811.5;1189;409;241;112;196;276;137;62;68
TU431;transcript;145;3;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0
TU432;transcript;102;3;0;0;2;0;0;2;2;2;2;1;1;0;2;2;0;0
TU433;transcript;209;3;0;0;0;0;0;0;15;2;1;3;0;2;0;1.5;0;0
TU434;transcript;150;3;0;0;0;0;0;1;9.5;0;1;2;0;0;0;0.5;0;0
TU435;transcript;2968;3;0;0;1;1;1;16;93.5;53;11;24;22.5;14;11;4;2;4
TU436;transcript;102;3;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0
TU437;transcript;102;3;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0
TU438;transcript;356;3;0;0;1;0;0;0;8;3;0;1;7;4;1;3;0;0
TU439;transcript;745;3;0;0;4;1;0;0;4;4;0;7;3;0;0;0;2;0
TU44;transcript;102;3;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0
TU440;transcript;134;3;0;0;20;56;116;215;919.5;426.5;62.5;46;40;28;25;15;3;1.5
TU441;transcript;588;3;0;0;22;31;128;302;2396.5;1231.5;117.5;164;177;124;102;50;28;2.5
TU442;transcript;162;3;0;0;1;0;0;0;3;1;0;2;1;0;1;0;0;0
TU443;transcript;1535;3;0;0;3;1;0;4;15;10;1;6;5;6;3;1;0;0
TU444;transcript;102;3;0;0;1;0;0;0;0;0;0;2;2;1;0;0;0;0
TU445;transcript;641;3;0;0;6;6;43;115;1200;439;45;77;127;69;58;44;12;1
TU446;transcript;1168;3;0;0;2;2;18;51;305;209;44;74.5;68;78;53.5;23;12;0
TU447;transcript;830;3;0;0;0;2;0;4;27.5;15;2;10;6;6;2.5;2;0;0
TU448;transcript;1156;3;0;0;7;5;1;7;17.5;6;9;10;3;1;3;0;0;0
TU449;transcript;127;3;0;0;0;0;0;0;1.5;2;1;2.5;3;1;0;0;0;0
TU45;transcript;536;3;0;0;5;1;4;4;7;12;27;19;5;11;2;4;0;0
TU450;transcript;183;3;0;0;4;0;0;0;5;0;2;1;2;0;0;0;0;0
TU451;transcript;878;3;0;0;6;0;5;7;48;32.5;10.5;19.5;17.5;7.5;7;5;0;0
TU452;transcript;85;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
TU453;transcript;167;3;0;0;0;0;0;1;3;2;1;9;0;0;1;2;0;0
TU454;transcript;620;3;0;1;4;1.5;12.5;17.5;44.5;21.5;2;11;10;6;2;5;1.5;0
TU455;transcript;156;3;3.5;0;43;67.5;127.5;226.5;1302;653.5;105;114.5;96.5;53.5;52.5;43.5;13.5;0
TU456;transcript;1010;3;0.5;0;26;10;14;47;243.5;133.5;15.5;29;27;18;18.5;16.5;1;0
TU457;transcript;692;3;0;0;2;2;7;8;63;35;14;10;0;15;2;5;2;4
TU458;transcript;520;3;0;0;2;2;1;5;23;14.5;3;7;9;1;8;2;0;0
TU459;transcript;1420;3;0;0;1;2;17;56;389;249.5;63;61;122;103;74;74;10;8
TU46;transcript;3348;3;0;0;1;4;3;10;29;16.5;12;32;24;9;14;6;0;0
TU460;transcript;100;3;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0
TU461;transcript;2002;3;0;0;7;9;34;81;529;341;42;74.33;86;94;88;58;12;8
TU462;transcript;147;3;0;0;0;0;2;0;2;1;0;0;1;2;0;2;0;0
TU463;transcript;2553;3;0;0;4;0;1;3;21;13;10;32;15;5.5;7;7.5;12.33;5
TU464;transcript;291;3;0;0;0;0;0;0.5;2;2;0;3;1;0;0;0;0;0
TU465;transcript;97;3;0;0;0;0;0.25;0;0.5;0;0;1;0;0.5;0;0;0;0
TU466;transcript;154;3;0;0;0;0;0;0;3.5;0;0;0;1;1.5;0;0;0;0
TU467;transcript;4670;3;3;0;14;3;32;108.5;768;478;86;148;220;198.5;166;116.5;42;8
TU468;transcript;116;3;0;0;0;0;0;0;10;11;5;2;1;0;0;0;0;0
TU469;transcript;639;3;0;0;7;1;1;5;17;9;3;11;7;0;0;2;0;0
TU47;transcript;100;3;0;0;0;0;0;3;0;2;0;2;3.2;2;0;0;0;0
TU470;transcript;144;3;0;0;4.5;0;0;0;1.5;0;0.5;0;3;1.5;1;0;0;0
TU471;transcript;128;3;0;0;1.5;0.5;0;0;1.5;1;2;3;0;1;3.5;0;0;0
TU472;transcript;175;3;0;0;4;1.5;0;0;6;14;0.5;3;3;1.5;0.5;0;0;0
TU473;transcript;1370;3;0;0;4;2;6.33;22;166;85;17;26;38;26;30;24;3;4
TU474;transcript;273;3;0;2;1.5;0;0;4.5;11;13;0;3;2;2;12;5.5;0;0
TU475;transcript;683;3;40;22;24;53;328;2718.5;31733;16736;2096;2969;4056;3333;3524;8164.5;10255;1454
TU476;transcript;1134;3;0;0;2;0;0;0;12;4;1.5;11;3;6;4;0;0;0
TU477;transcript;1089;3;0;0;5.14;3;1.33;2.67;53.33;17.67;7.5;5;3;4.25;5;5;1;0
TU478;transcript;107;3;0;0;0;1;0;0;3;2;0;1;0;0;0;0;0;0
TU479;transcript;1249;3;0;0;6;0;2.5;6.5;20;4;9;8;5;6;2;4;3;2
TU48;transcript;583;3;0;0;0;0;4;7;119.5;40;2;11;13;9.5;10;7;2;0
TU480;transcript;407;3;0;0;2;0;0;1;8;0;1;2;2;0;1;0;0;0
TU481;transcript;4722;3;0;2;18;3;12.5;57;501;281;57;96;110;108;77;61;2;2
TU482;transcript;396;3;0;0;1;0;0;0;3;7;0;0;1;2;0;0;0;0
TU483;transcript;367;3;0;0;0;0;0.5;1;1;3;1;3;2;0;0;1;0;0
TU484;transcript;3046;3;0;0.25;12.2;2;2;8;69.93;57;23;36;34;10;19.5;5;0;0
TU485;transcript;100;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU486;transcript;123;3;0;0;0;0;0;0;4;0;2;2;0;2;0;0;0;0
TU487;transcript;1397;3;0;0;1;2;4;11;19.33;15;16;16;11;8;5;3;0;0
TU488;transcript;656;3;0;0;1;3;0;6;64;32;4;16;10;9;5;6;2;0
TU489;transcript;132;3;0;0;0;0;0;0;4;4;0;2;0;0;0;0;0;0
TU49;transcript;3005;3;0;0.64;49.6;3.44;0.42;0.63;33.19;20.32;11.16;27.06;24.2;11.37;11.41;2.15;2.2;0.1
TU490;transcript;1016;3;0;0;3;0;1;2;13;11;1;7;13;8;10;2;4;0
TU491;transcript;2061;3;0;2;10.2;9;130.5;424.5;3518;1834;249.5;333;553;431;424;246;112;22
TU492;transcript;210;3;0;0;0;0;0;0;2;0;0;2;2;0;2;0;0;0
TU493;transcript;405;3;0;0;0;0;0;0;2.5;2;0;4;1.5;0;0;0;0;0
TU494;transcript;307;3;0;0;0;0;2;0;4.5;2;2;3;1.5;0;0;6;0;0
TU495;transcript;51;3;0;0;0;0;0.5;0.5;1;0;0.5;1;0;0;0;0;0;0
TU496;transcript;4081;3;0;1;20;2;11.5;56.5;540.5;320.5;42;107;132.5;87;96.5;65.5;15;2
TU497;transcript;2312;3;0;0;1.5;1;2;3.5;19.5;12;7.5;28.5;22.5;1;13;1;1;0
TU498;transcript;1186;3;0;0;5;2;0;3;11;4;0;10;7;4;2;5;0;0
TU499;transcript;436;3;0;0;0.5;1;0;1;5.5;1.5;3.5;11.5;4.5;0;0.5;0.5;0;0
TU5;transcript;840;3;0;0;0;2;2;6;24;9;6;9;6.5;7;11;0;0;0
TU50;transcript;5061;3;1.25;3.21;42.25;12.07;11.42;19.05;102.2;50.95;30;55.28;26.06;11.16;20.24;3.83;1.69;2.07
TU500;transcript;542;3;0;0;2;0;2;0;9;3;1;3;1;4;3;0;0;0
TU5001;transcript;854;3;0;0;2;0;1;0;4;2;0;0.5;5;2;0;1;0;0
TU5002;transcript;120;3;0;0;1;0;0;0;5;5;0;2;1;6;4;0;0;0
TU5003;transcript;716;3;0;0;1;2;0;0;2;2;0;8.5;2;2;3;0;0;0
TU5004;transcript;437;3;0;0;0;0;0;1;0;0;0;8.5;5;2;0;0;0;2
TU5005;transcript;3203;3;0;0;8;5;0;6;44;16;15;38;15;10;6;4;0;0
TU5006;transcript;177;3;0;0;0;0;0;0;2;2;2;4.5;2;3;0;0;0;0
TU5007;transcript;749;3;0;0;2;0;0;0.33;2;4;3;9;4;0;4;0;0;0
TU5008;transcript;154;3;0;0;0;0;0;0;2;6;0;0;4;0;0;0;0;0
TU5009;transcript;252;3;0;0;0;1;0;0;0;0;3;2;0;0;1;1;0;0
TU501;transcript;325;3;0;0;0;0;1;0;9;6;0;0;0;0;0;0;0;0
TU5010;transcript;924;3;0;0;3;0;0;1;2;2;2;4;2;2;0;2;0;0
TU5011;transcript;725;3;0;0;1;0;0;1;14;1;8;16;5;0;0;0;0;0
TU5012;transcript;2337;3;0;0;6;0;2;3;34;13;17;30;11;6;6;0;4;0
TU5013;transcript;385;3;0;0;0;0;0;0;5;0;2;3.5;1;0;0;0;0;0
TU5014;transcript;131;3;0;0;0;0;0;0;0;0;0;1.5;0;2;0;2;0;0
TU5015;transcript;175;3;0;0;0;0;1;0;0;1;2;9;0;1;0;0;0;0
TU5016;transcript;130;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
TU5017;transcript;311;3;0;0;0;1;0;2;6;4;0;1;2;0;0;0;0;0
TU5018;transcript;354;3;0;0;0;2;0;2;2;4;4;4;1;0;1;0;0;0
TU5019;transcript;1568;3;0;0;7;1;8;0;42;36;6;13;11;9;7;4;2;0
TU502;transcript;467;3;0;0;1;1;0;2;1;3;3;6;4;3;0;0;0;0
TU5020;transcript;290;3;0;0;0;0;1;4;17;7;0;1;2;0;2;0;0;0
TU5021;transcript;1018;3;0;1.5;1;0;1;2;9;4;6.5;4;4.5;3;9;5;2;0
TU5022;transcript;643;3;0;0;5;0;1;0.33;11.67;3.33;3.5;9;5;2;3.33;0;0;0
TU5023;transcript;757;3;0;0;2;0;0;0;0;1;4;3;3;2;1;0;0;0
TU5024;transcript;490;3;0;0;0;0;0;1;2;1;0;2;5;0;2;0;0;0
TU5025;transcript;842;3;0;0;2;0;0;0;8;4;4;9;7;0;0;0;0;0
TU5026;transcript;471;3;0;0;2;0;1;2;3;1;1;2;1;2;2;0;0;0
TU5027;transcript;354;3;0;0;4;0;0;0;14;2;2;2;2;2;0;2;0;0
TU5028;transcript;611;3;0;0;1;0;0;3;8;4;2;8;5;0;8;0;0;0
TU5029;transcript;321;3;0;0;1;0;0;0;1;0;0;2;0;0;3;0;0;0
TU503;transcript;1699;3;0;0;9;3;0;0;12;11;5;12;5;3.33;9;13;1;0
TU5030;transcript;186;3;0;0;0;0;0.17;0;2;0;2;0;0.2;0;0;0;0;0
TU5031;transcript;789;3;0;0;9;3;1;10;35;9;14;5;10;0;3;1;0;0
TU5032;transcript;317;3;0;0;1;0;0;0;4;0;1;0;2;0;0;0;0;0
TU5033;transcript;130;3;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0
TU5034;transcript;1172;3;0;0;0;2;1;1;4.83;8;10;40;16.67;9.67;0.33;2;7;0
TU5035;transcript;238;3;0;0;0;0;0;0;4;3;0.33;3.33;1;0;0;0;0;0
TU5036;transcript;3549;3;0;2;7;2;8.5;20;129;58;14;38;37;18;16;20;3;2
TU5037;transcript;788;3;0;0;0;0;0;2;10;4;3;7;11;2;6;0;0;0
TU5038;transcript;481;3;0;0;0;0;0;0;0;4;1;4;1;0;0;0;0;0
TU5039;transcript;70;3;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0
TU504;transcript;1164;3;0;2;1;4;0;3;13;4;4;10;13;6;11;5;1;2
TU5040;transcript;195;3;0;0;0;0;0;0;1;1;2;0;1.5;0;0;0;0;0
TU5041;transcript;635;3;0;0;2.5;0;0;0;0;2;3;2.5;3;0;1;0;0;0
TU5042;transcript;320;3;0;0;5.8;1.15;0;0;0.36;1.5;4.56;7.39;1.95;2.25;3.78;0;0;0
TU5043;transcript;221;3;0;0;1.95;0.12;0.12;0;0.2;0.5;0.47;2.45;0.5;0.11;0;0;0;0
TU5044;transcript;256;3;0;0;2.92;0.5;0;0;4.75;2.92;1;5.92;1.25;1;1.33;0;0;0
TU5045;transcript;239;3;0;0;4.5;0.33;0;0;0.25;0;2.25;2.83;0.75;0;0;0.29;0;0
TU5046;transcript;452;3;0;0;1;1;6;3.5;8;6;6;18.5;6;1;0;0;0;0
TU5047;transcript;1027;3;0;0;2;0;1;2;11;2;1;4.5;6;4;3;0;0;0
TU5048;transcript;370;3;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0
TU5049;transcript;100;3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
TU505;transcript;5393;3;0;0;28.5;12;13;66;597;321;54;125;117.25;84;96;50.5;14;7
TU5050;transcript;276;3;0;0;10;4;7;19;107;42;4;10;8;13;6;0;2;0
TU5051;transcript;2986;3;0;0;13;0;0;3.5;12;11;4;28;12;4;5;2;0;0
TU5052;transcript;68;3;0;0;6;1;0;0;0;0;0;0;0;3;0;0;0;0
TU5053;transcript;263;3;0;0;0;0;0;0;0;0;2;3;2;0;4;1;0;0
TU5054;transcript;1342;3;0;0.33;0;0;0;3;29;21;5;15;19;5;13;0;1;0
TU5055;transcript;166;3;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0
TU5056;transcript;770;3;0;0;0;0;0;0;0;3;2;6;6;1;0;0;0;0
TU5057;transcript;907;3;0;0;0;1;0;1;14;19;3;15;7;4;4;0;0;0
TU5058;transcript;1882;3;0;0;14;1;1;0;2;5;6;16;10;6;7;2;0;0
TU5059;transcript;343;3;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;0
TU506;transcript;102;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TU5060;transcript;1581;3;0;0;2;1;0;2;2;4;3.5;8;3.5;2;1;4;0;2
TU5061;transcript;458;3;0;0;0;2;0;0;0;2;1;6;3;6;0;0;0;0
TU5062;transcript;2251;3;0;0;5;0;1;0;24.5;25;4.5;14.5;14.5;6;4;6;0;2
TU5063;transcript;105;3;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TU5064;transcript;1802;3;0;0;5;0;2;4;20;15;11.5;17.33;10;3;5;4;0;0
TU5065;transcript;355;3;0;0;0;0;0;0;0;0;0;1.5;3;0;0;0;1;0
TU5066;transcript;377;3;0;0;0;0;0;0;8;4;1;2;1.5;0;3;0;0;0
TU5067;transcript;127;3;0;0;0;0;2;0;1;0;0;1;3;1;0;0;0;0
TU5068;transcript;1917;3;1;0;5;0;2;0;14;9;0;6;5;4;2;3;0;0
TU5069;transcript;1237;3;0;1;5;1;0;3;10;9;2;6;6;5;0;2;2;0
TU507;transcript;100;3;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0
TU5070;transcript;100;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
TU5071;transcript;378;3;0;0;0;0;0;0;4;1;0;2;0;2;0;0;0;0
TU5072;transcript;100;3;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0
TU5073;transcript;627;3;0;0;2;1;1;4;9;12;0;2;5;0;0;0;2;0
TU5074;transcript;61;3;0;0;0;0;0;0;0;0;0;2;0.5;0;1;0;0;0
TU5075;transcript;373;3;0;0;0;0;0;0;0;0;0;1;2.5;0;1;0;0;0
TU5076;transcript;327;3;0;0;2;0;0;2;5;3;0;0;1;0;0;0;0;0
TU5077;transcript;607;3;0;0;0;0;6;10;74;37.5;7;16;20.5;6;7.5;2;1;0
TU5078;transcript;71;3;0;0;0;0;0;4;5;0;0;1;0;0;1;0;0;0
TU5079;transcript;148;3;0;0;0;0;0;2;4;1.5;0;2;0.5;0;1.5;0;0;0
TU508;transcript;566;3;2;0;5;0;0;7;20;26;9;6;7;8;3;5.5;3;0
TU5080;transcript;419;3;0;0;2;1;0;0;1;0;2;1;0;2;0;0;0;0
TU5081;transcript;351;3;0;0;0.5;0;0;0;4;1;0;1;0.5;0;0.5;0;0;0
TU5082;transcript;1233;3;0;0;7;0;0;5.33;18;7;5;8.5;8;0;1;0;0;0
TU5083;transcript;122;3;0;0;24;4;41;10;22;10;3;4;4;2;0;0;0;0
TU5084;transcript;137;3;0;0;0;0;0;0.5;0.5;0.5;0;3.5;0;0;1;0;1;0
TU5085;transcript;231;3;0;0;0;0;0;0.5;3.5;2.5;2.5;0.5;0.5;0;3;0;0;0
TU5086;transcript;933;3;0;0;4;0;2;10;45;13;4.5;1;3.5;2;6;0;0;0
TU5087;transcript;1279;3;0;1;0;0.33;0;3;12.5;5;4;9;7;2;1;1.5;2;0
TU5088;transcript;731;3;0;0;2;1;0;0;0;1;1;4;2;0;0;0;0;0
TU5089;transcript;1106;3;0;0;12.33;0.6;1.5;0;3;0.25;0;5.5;4;0;2;1;2;0
TU509;transcript;665;3;0;0.11;1;1;0;3;6;13;6;8;5;2;1;0;1;0
TU5090;transcript;413;3;0;0;0;0;0.14;4;58.5;23.83;9.5;17;13.33;6;2;2;0;0
TU5091;transcript;443;3;0;0;1.5;1;2;2;19.5;5.67;10.5;14;1;2;2;2;0;0
TU5092;transcript;1771;3;0;2;10;3;1;14;85;24;14;24;16;14;13;0.33;0;0
TU5093;transcript;332;3;0;0;2;0;0;0;1;0;0;0;2;1;0;0;0;0
TU5094;transcript;412;3;0;0;0.83;0;0.67;3;4;2;0.33;1.67;6.33;1;0.5;2.5;0;0
TU5095;transcript;614;3;0;1;2;0;3;7;34;12;13.5;18;23.5;19.2;7.5;3;1;0
TU5096;transcript;2121;3;0;1;4;2;0;2;8;5;0;17;11;7;6;0;2;0
TU5097;transcript;113;3;0;0;0;0;0;0;2;0;2;2;0;1;0;0;0;0
TU5098;transcript;225;3;0;0;1;0;0;0;0;0;1;3;5;0;0;0;1;0
TU5099;transcript;102;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
TU51;transcript;599;3;0;0;2;1;0;0;17;7;3;3;8;1;6;4;0;0
